Head,step,Key 0,Key 1,Key 2,Key 3,Key 4,Key 5,Key 6,Key 7,Key 8,Key 9,Key 10,Key 11,Key 12,Key 13,Key 14,Key 15,Key 16,Key 17,Key 18,Key 19,Key 20,Key 21,Key 22,Key 23,Key 24,Key 25,Key 26,Key 27,Key 28,Key 29,Key 30,Key 31,Key 32,Key 33,Key 34,Key 35,Key 36,Key 37,Key 38,Key 39,Key 40,Key 41,Key 42,Key 43,Key 44,Key 45,Key 46,Key 47,Key 48,Key 49,Key 50,Key 51,Key 52,Key 53,Key 54,Key 55,Key 56,Key 57,Key 58,Key 59,Key 60,Key 61,Key 62,Key 63,Key 64,Key 65,Key 66,Key 67,Key 68,Key 69,Key 70,Key 71,Key 72,Key 73,Key 74,Key 75,Key 76,Key 77,Key 78,Key 79,Key 80,Key 81,Key 82,Key 83,Key 84,Key 85,Key 86,Key 87,Key 88,Key 89,Key 90,Key 91,Key 92,Key 93,Key 94,Key 95,Key 96,Key 97,Key 98,Key 99,Key 100,Key 101,Key 102,Key 103,Key 104,Key 105,Key 106,Key 107,Key 108,Key 109,Key 110,Key 111,Key 112,Key 113,Key 114,Key 115,Key 116,Key 117,Key 118,Key 119,Key 120,Key 121,Key 122,Key 123,Key 124,Key 125,Key 126,Key 127
Head 2,10,0.106148623,0.098087393,0.113128193,0.114390917,0.133262888,0.124055497,0.100308307,0.059806101,0.042655714,0.047012188,0.061144188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,11,0.106207088,0.106901228,0.107920408,0.089103185,0.10092026,0.114077687,0.120856762,0.079546422,0.047986619,0.039368972,0.043428738,0.043682709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,12,0.086907916,0.111175396,0.120125547,0.084980376,0.079292051,0.087035127,0.113148376,0.098211825,0.066124745,0.046129372,0.038243659,0.032521274,0.036104314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,13,0.061085295,0.095173799,0.129951254,0.096548378,0.077153958,0.0690865,0.087879755,0.094555713,0.085186213,0.066523813,0.047240403,0.029872751,0.027828345,0.031913787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,14,0.042970389,0.067429304,0.113696218,0.106354482,0.090027101,0.068425678,0.071262822,0.075056866,0.084743962,0.088776022,0.071426012,0.038650315,0.026891068,0.025739137,0.028550657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,15,0.036120322,0.048506215,0.083131023,0.095583454,0.101690531,0.080962338,0.071853057,0.061747052,0.068448678,0.089023381,0.096213393,0.058806811,0.035184808,0.025159815,0.023182068,0.024387049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,16,0.037675723,0.041573733,0.059832193,0.069773249,0.09164159,0.091945887,0.085746229,0.062120114,0.056030679,0.071480796,0.09717387,0.080137141,0.054484338,0.033664454,0.023133622,0.020247519,0.023338893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,17,0.040422309,0.042770796,0.051678099,0.050828069,0.068012878,0.084746286,0.099603966,0.074949279,0.056396507,0.058157459,0.077795126,0.080269732,0.073731512,0.051761553,0.030390076,0.019536098,0.018538516,0.020411782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,18,0.037285846,0.044852253,0.053932168,0.044267152,0.049648639,0.062701046,0.091780454,0.088063195,0.069574162,0.060088646,0.064966157,0.06477613,0.074133486,0.070628427,0.047225818,0.025730224,0.017896511,0.01595513,0.01649457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,19,0.030921113,0.040821869,0.056818511,0.046178699,0.043307614,0.045556825,0.067249224,0.080653965,0.081210107,0.073615178,0.067394242,0.054123953,0.060509201,0.072538815,0.066461757,0.041554399,0.025147103,0.016548017,0.0138161,0.015573342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,20,0.02651803,0.032266401,0.051106714,0.04883432,0.045817681,0.039992735,0.048832659,0.059194259,0.074297167,0.085673057,0.083948553,0.057562757,0.052276891,0.060667604,0.068841517,0.057983566,0.040727302,0.023566928,0.014575215,0.01331525,0.014001396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,21,0.024729986,0.029235467,0.046703156,0.053672172,0.053728245,0.045104135,0.045726739,0.049095791,0.06090622,0.076232351,0.077768102,0.054043639,0.04471584,0.047714557,0.058762755,0.063973777,0.057042602,0.036888115,0.021161092,0.015768092,0.014240037,0.02278713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,22,0.042780899,0.029033124,0.031725757,0.033543617,0.043730602,0.045967646,0.04540566,0.036713716,0.037097685,0.05214962,0.08115229,0.078678042,0.067234769,0.05417097,0.047716301,0.048395094,0.059123322,0.05668341,0.037132647,0.022153918,0.013653152,0.024280833,0.011476913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,23,0.053094815,0.035953641,0.033725824,0.029093726,0.035394888,0.040231284,0.044001553,0.035248674,0.031800233,0.040321961,0.064189278,0.073257081,0.073520303,0.060214628,0.046093076,0.039890401,0.048649203,0.056776192,0.048326373,0.032746762,0.018561207,0.02878793,0.010679604,0.019441318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,24,0.040420879,0.026964998,0.023661973,0.021676533,0.028405603,0.039639849,0.051538486,0.045220025,0.037121691,0.039044417,0.052504949,0.061580472,0.068940885,0.061414,0.046400677,0.03738388,0.041695207,0.05146642,0.05465639,0.047294442,0.030051723,0.030281471,0.013800868,0.019403702,0.02943043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,25,0.050071932,0.051291604,0.055355325,0.035841864,0.027134938,0.024717212,0.031871621,0.035670415,0.035813726,0.034374915,0.034906421,0.03341987,0.043756582,0.059347056,0.062564626,0.047846526,0.039227225,0.03551539,0.037290666,0.044703543,0.041455336,0.060153902,0.016020769,0.017789079,0.029843338,0.014016111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,26,0.036270142,0.039539549,0.054529503,0.042773649,0.032725081,0.025282372,0.027635191,0.029670916,0.032553077,0.034268789,0.034072846,0.028829997,0.03428416,0.04822794,0.059679996,0.053120557,0.043532308,0.034131292,0.031080209,0.037640054,0.042434435,0.077496789,0.024505803,0.024463506,0.033662442,0.013709004,0.023880407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,27,0.035303228,0.031030517,0.046755787,0.047369633,0.042981185,0.030818712,0.026637215,0.023952588,0.027116837,0.034177933,0.038341753,0.029648945,0.027769668,0.032592371,0.04250998,0.048822764,0.05028677,0.039792065,0.029540652,0.028920684,0.032859918,0.077875718,0.035500117,0.03846956,0.040970359,0.014412032,0.021025032,0.024517972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,28,0.039006546,0.027733108,0.031630956,0.031287782,0.02898803,0.022353541,0.019498968,0.018682038,0.023714615,0.036042646,0.047144126,0.039034527,0.032300774,0.030983245,0.036039971,0.043781146,0.050492149,0.043328822,0.03076002,0.026155662,0.027440775,0.071121685,0.038946562,0.050645441,0.049060576,0.021077543,0.022938134,0.023297351,0.036513269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,29,0.045489144,0.029061357,0.027189296,0.026405601,0.028693106,0.026461009,0.022581061,0.016819036,0.015923491,0.02203395,0.034148932,0.037734233,0.035574969,0.029940976,0.027011007,0.028899016,0.037901606,0.043368164,0.037657399,0.030205769,0.025163332,0.059245609,0.030838685,0.054491352,0.083098717,0.032248393,0.02930801,0.022916563,0.032925121,0.026665051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,30,0.044870514,0.030647401,0.024951942,0.020794768,0.022582836,0.024724539,0.025051735,0.018490246,0.014203576,0.015356979,0.021807885,0.027710898,0.032633707,0.030457988,0.024947166,0.022225548,0.026850706,0.034761,0.038295675,0.035412751,0.027619906,0.057685852,0.023697535,0.045261472,0.104905456,0.04264022,0.042186312,0.028626312,0.035674479,0.027701875,0.027222784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,31,0.037664261,0.031942453,0.026789647,0.019196397,0.017904004,0.019883491,0.023976397,0.020885339,0.015884323,0.014091671,0.015952833,0.019030139,0.025856029,0.029722825,0.026336882,0.020872202,0.020715056,0.024825925,0.031206146,0.036334388,0.032268796,0.065500043,0.020855932,0.034713268,0.097194411,0.043870166,0.055724703,0.040099591,0.044570386,0.029117633,0.028062871,0.028951759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,32,0.026915239,0.028755117,0.029743271,0.021535028,0.016988687,0.016055912,0.019560196,0.020216072,0.018024506,0.015607643,0.01423378,0.013460316,0.017403666,0.023555635,0.025918493,0.021966038,0.018769927,0.018016046,0.020929709,0.028239822,0.032245491,0.079067148,0.02227015,0.030113965,0.078921825,0.034976617,0.05902591,0.054222543,0.067210115,0.036368042,0.029533569,0.029804582,0.030344907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,33,0.019081542,0.023587352,0.034450628,0.028679186,0.021386551,0.014211321,0.012858446,0.012473601,0.015013676,0.019188378,0.020683855,0.014951079,0.012621451,0.012737197,0.014020918,0.014470696,0.014743477,0.0133413,0.012585326,0.015041357,0.020038642,0.094930768,0.02840732,0.035262268,0.084949441,0.03018133,0.043252978,0.051643834,0.10101252,0.056284525,0.037318174,0.030447597,0.03027777,0.009865549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,34,0.017367188,0.019158615,0.030285919,0.030504508,0.026822947,0.017508669,0.013190018,0.010257856,0.011232622,0.015779607,0.020630496,0.016986504,0.014301875,0.013135807,0.013409062,0.013934052,0.014930021,0.013555626,0.01177158,0.012419457,0.01571811,0.070682332,0.027222322,0.037468866,0.086493015,0.027208047,0.035425507,0.044721842,0.101980083,0.07071247,0.048385222,0.035582773,0.031993881,0.010499327,0.01872381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,35,0.018300062,0.01556709,0.021321375,0.023928348,0.028998042,0.025309946,0.019799301,0.012122552,0.009753994,0.012048339,0.017913772,0.018336957,0.017035892,0.013979848,0.011618594,0.010977666,0.012945985,0.013977561,0.012846289,0.011582745,0.011339054,0.040631123,0.019061938,0.033763383,0.093401149,0.029708803,0.032851774,0.034923468,0.089029953,0.081688508,0.070404284,0.051623095,0.038006242,0.010736507,0.016866168,0.017600153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 2,36,0.020186566,0.015779804,0.018000241,0.017548095,0.022971252,0.026453028,0.02703023,0.017390899,0.011371195,0.010549713,0.013805348,0.015770709,0.018390931,0.017147891,0.013173391,0.010243831,0.010695262,0.012167279,0.013063622,0.012764006,0.011263128,0.029087178,0.013248872,0.024907684,0.078889772,0.031661827,0.036564793,0.033062331,0.072878361,0.070676319,0.077332474,0.070474707,0.05453698,0.01490678,0.018610314,0.01689383,0.020501345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
