timestamp,yolo_delay,step,target_x,target_y,obs_x,obs_y,obs_w,obs_h,vx,vy,obst1_shape,obst1_x,obst1_y,obst1_w,obst1_h,obst2_shape,obst2_x,obst2_y,obst2_w,obst2_h,obst3_shape,obst3_x,obst3_y,obst3_w,obst3_h,obst4_shape,obst4_x,obst4_y,obst4_w,obst4_h,obst5_shape,obst5_x,obst5_y,obst5_w,obst5_h,
3/30/2025 19:43,52.97446251,472,475,250,387,349.5,68,57,3.5,-1.5,1,218.5,364.5,61,63,1,354.5,245.5,61,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,58.84838104,473,475,250,385.5,350,69,56,-1.5,-1,1,219,364,62,62,1,354.5,245.5,61,57,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,50.02069473,474,475,250,385,348.5,66,55,-3,-1.5,1,219,364.5,62,63,1,354.5,245.5,61,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,51.86247826,475,475,250,385,346.5,64,61,-2,-3,1,219,364,62,62,1,354.5,245.5,61,57,1,482.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,52.28376389,476,475,250,387,347.5,70,61,1.5,-2,1,219,364,62,62,1,354.5,245.5,59,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,53.78079414,477,475,250,387,348.5,66,63,2,0.5,1,219,364,62,62,1,354.5,245,61,58,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,55.00078201,478,475,250,386,348,64,68,0.5,1,1,219,364.5,62,63,1,354.5,245.5,61,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,52.61731148,479,475,250,386,349,64,66,-0.5,2.5,1,219,364.5,62,63,1,354.5,245.5,59,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,51.9015789,480,475,250,388.5,347,67,68,2,-1.5,1,219,363.5,62,63,1,354.5,245.5,61,57,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,53.00092697,481,475,250,390.5,348,71,66,4.5,-2,1,219,364.5,62,63,1,354.5,245,59,56,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,55.60135841,482,475,250,391,347.5,74,63,4.5,-1.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,52.3788929,483,475,250,392,343.5,70,65,4.5,-4,1,219,364,62,64,1,354.5,245,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,56.61177635,484,475,250,393.5,343,71,66,3.5,-5.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,50.68564415,485,475,250,394,343,70,66,3,-5,1,219,364,62,64,1,354.5,245,61,58,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,46.50735855,486,475,250,395.5,340,69,70,4.5,-4,1,219,364,62,64,1,354.5,245,59,56,1,483,396,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,51.5422821,487,475,250,397.5,338.5,69,73,4.5,-4,1,219,364.5,62,63,1,354.5,245.5,61,57,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,54.17943001,488,475,250,399,338.5,72,71,5,-5.5,1,219,364,62,64,1,354.5,245.5,59,57,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,54.17943001,489,475,250,399,338.5,72,71,5,-5.5,1,219,364,62,64,1,354.5,245.5,59,57,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,50.00066757,490,475,250,400,340,70,66,5,-1.5,1,219,364.5,62,63,1,354,245,60,56,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,48.61497879,491,475,250,400.5,340.5,73,67,3,2,1,219,364.5,62,63,1,354.5,245,61,56,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,52.20460892,492,475,250,400.5,340.5,71,73,1.5,2,1,219,364.5,62,63,1,354.5,245,59,56,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,55.50909042,493,475,250,400,340.5,72,75,-0.5,1,1,219,364,62,62,1,354.5,245.5,61,57,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,54.68392372,494,475,250,399.5,340,75,72,-1.5,0,1,219,364,62,62,1,354.5,245,59,56,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,52.43706703,495,475,250,399,338,78,74,-1.5,-2.5,1,219,364.5,62,63,1,354.5,245.5,59,57,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,49.66783524,496,475,250,398,338,76,74,-2.5,-2,1,219,364.5,62,63,1,354.5,245.5,59,57,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,50.48346519,497,475,250,397.5,337,73,78,-2.5,-3.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,53.5068512,498,475,250,399,336.5,72,81,0,-1.5,1,219,363.5,62,63,1,354.5,245,59,56,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,52.3583889,499,475,250,398,336.5,70,81,0,-1.5,1,219,363.5,62,63,1,354.5,244.5,61,57,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,52.44588852,500,475,250,400.5,339,73,76,3,2,1,219,364,62,62,1,354.5,245.5,59,57,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,55.00006676,501,475,250,399,339,76,76,0,2.5,1,219,364.5,62,63,1,354.5,245.5,59,57,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,54.99196053,502,475,250,399,339.5,74,75,0.5,3.5,1,219,364,62,64,1,354.5,245,59,56,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,53.06720734,503,475,250,399.5,340,75,70,0,2,1,219,364,62,64,1,354.5,245,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:43,53.50661278,504,475,250,400.5,337.5,69,75,1,-1.5,1,219,364,62,64,1,354.5,245,59,56,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:43
3/30/2025 19:44,54.01945114,505,475,250,400.5,333.5,65,79,1.5,-6.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,397,57,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.83603477,506,475,250,401.5,330.5,65,79,2.5,-9,1,354.5,245,59,56,1,218.5,364,61,62,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.8520813,507,475,250,405,332.5,66,77,4.5,-6.5,1,354.5,245,59,56,1,218.5,363.5,61,63,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.8520813,508,475,250,405,332.5,66,77,4.5,-6.5,1,354.5,245,59,56,1,218.5,363.5,61,63,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,56.5237999,509,475,250,407,333.5,70,69,7,-3,1,219,364,62,62,1,354.5,245,59,56,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,39.80946541,510,475,250,408.5,333,71,66,8,1.5,1,219,364,62,62,1,354.5,245,61,58,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,39.87312317,511,475,250,409,330,66,70,5,-2.5,1,219,364,62,62,1,354.5,245,59,56,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,49.00097847,512,475,250,410.5,326,63,76,4,-7,1,354.5,245,59,56,1,219,364,62,62,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,51.01656914,513,475,250,411,325.5,66,75,2.5,-7.5,1,218.5,364.5,61,63,1,354.5,245,59,56,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,45.6776619,514,475,250,411,326,66,74,2,-4,1,219,364.5,62,63,1,354.5,245,59,56,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,51.80740356,515,475,250,412.5,328.5,65,73,2,2.5,1,354.5,245,59,56,1,219,364,62,62,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,55.04965782,516,475,250,414.5,328.5,65,75,3.5,3,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,51.33724213,517,475,250,414.5,328.5,61,79,4,2.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.92677879,518,475,250,414,327,60,80,1.5,-1.5,1,219,364.5,62,63,1,354.5,245.5,59,55,1,483.5,397.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.54421043,519,475,250,413,326.5,62,79,-2,-2,1,219,364.5,62,63,1,354.5,245.5,59,55,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.80392075,520,475,250,412.5,328,59,76,-2,0,1,218.5,364,61,62,1,354.5,245.5,59,55,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.50954628,521,475,250,412,329,56,82,-2,2.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,49.47376251,522,475,250,410.5,326.5,57,79,-2.5,-1,1,219,364,62,62,1,354.5,245.5,59,55,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,49.47376251,523,475,250,410.5,326.5,57,79,-2.5,-1,1,219,364,62,62,1,354.5,245.5,59,55,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,49.06535149,524,475,250,410.5,326.5,57,77,-2,-1.5,1,219,364.5,62,63,1,354.5,245.5,59,55,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.00028419,525,475,250,412,325.5,58,79,0,-3.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,51.06544495,526,475,250,414.5,326,59,76,3.5,-1.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.04376984,527,475,250,413,325.5,58,73,3,-1,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,56.00070953,528,475,250,414.5,322.5,53,75,2,-3.5,1,219,364.5,62,63,1,354.5,245,59,56,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,55.13238907,529,475,250,418,321.5,56,75,4,-4.5,1,218.5,364.5,61,63,1,354.5,245.5,59,55,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.012537,530,475,250,419,322,56,78,6,-3.5,1,219,364.5,62,63,1,354.5,245.5,59,55,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.50828171,531,475,250,420,321.5,60,71,5.5,-1,1,219,364.5,62,63,1,354.5,245.5,59,55,1,483.5,397,55,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,51.88798904,532,475,250,418.5,317,59,70,1,-4,1,219,364.5,62,63,1,354,245.5,60,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.50406265,533,475,250,420.5,314,55,66,3,-8.5,1,219,364.5,62,63,1,354.5,245.5,61,57,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.35242844,534,475,250,422,313.5,54,65,2.5,-7.5,1,219,364,62,62,1,354.5,245,61,56,1,483,396.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.99663544,535,475,250,422.5,313.5,53,69,4,-5,1,218.5,364.5,61,63,1,354.5,245.5,59,57,1,483,397,54,60,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,51.93042755,536,475,250,422.5,314,53,72,3,-1,1,218.5,364,61,62,1,354.5,245.5,61,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.00133133,537,475,250,423.5,314,57,72,1,0.5,1,219,364.5,62,63,1,354.5,245,61,56,1,483,397,54,60,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,55.00864983,538,475,250,425,314.5,56,71,2.5,0.5,1,219,364,62,62,1,354.5,245,61,56,1,483,397,54,60,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.51908302,539,475,250,425,314.5,52,73,2.5,1,1,218.5,364.5,61,63,1,354.5,245,61,56,1,483,396.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,55.00340462,540,475,250,425.5,314,53,72,2.5,0,1,219,364,62,62,1,354,245.5,60,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,55.00340462,541,475,250,425.5,314,53,72,2.5,0,1,219,364,62,62,1,354,245.5,60,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.00593376,542,475,250,426,313.5,50,73,1.5,-1,1,219,364.5,62,63,1,354,245.5,60,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,56.00142479,543,475,250,425.5,312,49,74,1,-2.5,1,218.5,364.5,61,63,1,354,245.5,60,57,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.91604996,544,475,250,426.5,312.5,51,71,1.5,-1.5,1,219,364.5,62,63,1,354,245.5,60,57,1,483,396.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.56192589,545,475,250,426.5,311,53,70,1,-2,1,219,364.5,62,63,1,354,245.5,60,57,1,483,397.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,56.05745316,546,475,250,427.5,310,53,70,1.5,-3,1,219,364.5,62,63,1,354.5,245,61,56,1,483,396.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.71968651,547,475,250,428.5,309.5,53,69,3.5,-3.5,1,218.5,364.5,61,63,1,354.5,245.5,59,57,1,483,396.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.51250076,548,475,250,431.5,308,55,70,5,-3.5,1,219,364,62,62,1,354,245.5,60,57,1,483,396.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.7940731,549,475,250,430.5,306,53,66,3,-4,1,219,364,62,62,1,354.5,245,61,56,1,483,397,54,60,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,55.42516708,550,475,250,431.5,304,51,70,3,-5.5,1,219,364,62,62,1,354.5,245,61,56,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,57.50823021,551,475,250,432,303,52,68,3,-5,1,219,364.5,62,63,1,354.5,245.5,61,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,57.5067997,552,475,250,433,301,52,70,3,-5.5,1,219,364,62,62,1,354,245.5,60,57,1,483,397.5,54,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,56.21004105,553,475,250,434,298.5,50,71,3,-5.5,1,219,364,62,62,1,354.5,245.5,61,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.7955761,554,475,250,435.5,297.5,49,73,4,-7,1,354.5,245.5,61,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,49.53384399,555,475,250,436,297,50,72,2,-3.5,1,354,245.5,60,57,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.51321602,556,475,250,436.5,296,49,72,2.5,-3.5,1,354.5,245.5,61,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,53.84540558,557,475,250,437.5,295,51,66,2,-3,1,354.5,245.5,61,57,1,483,396.5,54,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,51.49817467,558,475,250,438,295.5,50,67,2,-1.5,1,354.5,246,61,58,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,50.52924156,559,475,250,438.5,294,51,66,2,-2.5,1,354,245.5,60,57,1,483,397.5,54,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,50.52924156,560,475,250,438.5,294,51,66,2,-2.5,1,354,245.5,60,57,1,483,397.5,54,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,54.19540405,561,475,250,439,293.5,52,65,2,-2,1,354.5,245.5,61,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.01816559,562,475,250,440,293.5,52,65,2,-1,1,354.5,245.5,59,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,52.16479301,563,475,250,441.5,293,57,60,2.5,-1,1,354,245.5,60,57,1,483,397,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:44,56.03146553,564,475,250,443,292,54,64,3.5,-1.5,1,355,245.5,60,57,1,483,397,54,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:44
3/30/2025 19:45,52.00123787,565,475,250,443,291,58,62,3,-2.5,1,354.5,245.5,59,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.00068855,566,475,250,444,289.5,62,59,3,-4,1,354,245.5,60,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.36141586,567,475,250,444.5,288.5,61,55,1.5,-3.5,1,354.5,245.5,59,57,1,483,397,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.00807953,568,475,250,446,286.5,62,53,3.5,-5,1,354,245.5,60,57,1,483.5,396.5,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.46727371,569,475,250,447.5,283.5,65,47,4,-6.5,1,354,245.5,60,57,1,483,397,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,54.42452431,570,475,250,448.5,282,75,48,3.5,-6,1,354.5,245,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,59.12899971,571,475,250,448,282.5,76,49,3.5,-4.5,1,354.5,245.5,59,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,52.5033474,572,475,250,448,282.5,70,51,1,-2.5,1,354,245,58,56,1,483,396.5,56,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.14660072,573,475,250,449,280.5,74,53,0.5,-2.5,1,354.5,245.5,59,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,54.05879021,574,475,250,450.5,280,69,56,2.5,-2.5,1,354,245,58,56,1,482.5,397,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.02000046,575,475,250,451,279.5,76,55,3.5,-2.5,1,354.5,245.5,59,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,50.39644241,576,475,250,448,279.5,76,57,-0.5,-1.5,1,354.5,245,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,50.39644241,577,475,250,448,279.5,76,57,-0.5,-1.5,1,354.5,245,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,50.44174194,578,475,250,448,278.5,70,61,-2,-2,1,354,245,58,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,54.90779877,579,475,250,449.5,277,77,58,-1,-3,1,354.5,245.5,59,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.19643021,580,475,250,449.5,276,75,60,1,-3,1,354,245,58,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,55.50837517,581,475,250,449.5,274.5,69,67,1.5,-4.5,1,354.5,246,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.49826813,582,475,250,450,272.5,74,65,1.5,-5.5,1,354.5,246,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,50.02331734,583,475,250,449.5,272.5,71,67,0.5,-4,1,354.5,245,59,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,51.00250244,584,475,250,451,268.5,74,65,1.5,-6.5,1,354.5,245.5,59,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,49.49212074,585,475,250,453,267,72,66,3,-6.5,1,354,245.5,60,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.08580399,586,475,250,452.5,266.5,71,75,2.5,-6.5,1,354,245.5,60,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,54.00180817,587,475,250,451.5,265,69,80,0.5,-5,1,354,245.5,58,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,52.50787735,588,475,250,451.5,263,69,78,-1,-5,1,354,245.5,58,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,54.52847481,589,475,250,453,261,72,74,1,-5,1,354.5,245.5,59,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.29751968,590,475,250,454.5,261.5,65,79,3,-4.5,1,353.5,245.5,59,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.29751968,591,475,250,454.5,261.5,65,79,3,-4.5,1,353.5,245.5,59,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,49.41225052,592,475,250,453.5,259,61,84,2,-3.5,1,354,246,60,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,51.81932449,593,475,250,454.5,257,59,88,1.5,-4,1,354,245.5,58,55,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.00068855,594,475,250,454.5,256.5,61,87,0.5,-4,1,354,245,60,56,1,482.5,397,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,51.85270309,595,475,250,455.5,255.5,63,83,2,-3.5,1,354,245.5,60,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.58171463,596,475,250,456.5,254,61,82,2.5,-3,1,354.5,245.5,59,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,50.5156517,597,475,250,457,253,62,84,3,-3.5,1,353.5,245.5,59,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,53.51305008,598,475,250,457.5,251.5,67,77,3,-4,1,354,245.5,60,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,54.00204659,599,475,250,459.5,250,67,72,4,-4,1,354,246,58,56,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
3/30/2025 19:45,54.75306511,600,475,250,460,249.5,70,71,4.5,-4,1,354,245.5,60,57,1,483,397,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2025 19:45
