Head,step,Key 0,Key 1,Key 2,Key 3,Key 4,Key 5,Key 6,Key 7,Key 8,Key 9,Key 10,Key 11,Key 12,Key 13,Key 14,Key 15,Key 16,Key 17,Key 18,Key 19,Key 20,Key 21,Key 22,Key 23,Key 24,Key 25,Key 26,Key 27,Key 28,Key 29,Key 30,Key 31,Key 32,Key 33,Key 34,Key 35,Key 36,Key 37,Key 38,Key 39,Key 40,Key 41,Key 42,Key 43,Key 44,Key 45,Key 46,Key 47,Key 48,Key 49,Key 50,Key 51,Key 52,Key 53,Key 54,Key 55,Key 56,Key 57,Key 58,Key 59,Key 60,Key 61,Key 62,Key 63,Key 64,Key 65,Key 66,Key 67,Key 68,Key 69,Key 70,Key 71,Key 72,Key 73,Key 74,Key 75,Key 76,Key 77,Key 78,Key 79,Key 80,Key 81,Key 82,Key 83,Key 84,Key 85,Key 86,Key 87,Key 88,Key 89,Key 90,Key 91,Key 92,Key 93,Key 94,Key 95,Key 96,Key 97,Key 98,Key 99,Key 100,Key 101,Key 102,Key 103,Key 104,Key 105,Key 106,Key 107,Key 108,Key 109,Key 110,Key 111,Key 112,Key 113,Key 114,Key 115,Key 116,Key 117,Key 118,Key 119,Key 120,Key 121,Key 122,Key 123,Key 124,Key 125,Key 126,Key 127
Head 0,10,0.167934269,0.084005229,0.096164063,0.091766022,0.096535541,0.084669687,0.07480929,0.064931385,0.069147408,0.078523025,0.091514029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,11,0.16374132,0.081864677,0.085736163,0.078163199,0.085417829,0.081590481,0.075819016,0.063768208,0.062126186,0.065306626,0.076204278,0.080261998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,12,0.147981167,0.081885263,0.083585881,0.070810273,0.073759966,0.072823137,0.073246054,0.064796798,0.061514869,0.059403978,0.064389043,0.067561008,0.078242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,13,0.124924347,0.076593541,0.083286688,0.069220141,0.067118943,0.063853256,0.066543646,0.063618191,0.063445739,0.059818171,0.059708752,0.058313809,0.06731648,0.076238282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,14,0.107322834,0.067081019,0.079470366,0.069447003,0.06539458,0.058207832,0.058401685,0.057865955,0.062154852,0.061537728,0.059901819,0.054431636,0.058429014,0.066207133,0.074146599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,15,0.099178165,0.058343515,0.071357317,0.067126855,0.065826789,0.056940213,0.053241488,0.050948717,0.056329638,0.059765119,0.060872208,0.0547029,0.054372761,0.057296567,0.063941129,0.069756672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,16,0.100892089,0.054188043,0.062342413,0.060101997,0.063471526,0.057257805,0.051844016,0.046355374,0.04919992,0.05351954,0.058246687,0.055077903,0.05389617,0.052476339,0.054240786,0.058679663,0.06820979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,17,0.103393458,0.054465987,0.057215124,0.052321512,0.056827441,0.054829251,0.051349893,0.044545423,0.044380546,0.046594571,0.0520694,0.052505255,0.054225635,0.051993992,0.049856599,0.05015976,0.057876367,0.065389827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,18,0.095623299,0.055189431,0.056225609,0.047621205,0.049555637,0.049405843,0.049551204,0.044591811,0.043280028,0.042764489,0.045921542,0.047076713,0.051988542,0.052627154,0.049938761,0.046890613,0.0501213,0.055980373,0.065646462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,19,0.080929443,0.052375399,0.057044029,0.047148056,0.04575016,0.044122383,0.045696087,0.043678164,0.043599449,0.041869298,0.042218007,0.041719392,0.047083881,0.050998371,0.05101531,0.047470335,0.047016732,0.048721541,0.056471713,0.065072253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,20,0.065622069,0.045035027,0.054752372,0.047913887,0.044960875,0.040598918,0.041007329,0.040868834,0.043719929,0.043622583,0.042617425,0.039444752,0.042166732,0.046361435,0.049664296,0.049200997,0.048343349,0.046455003,0.04922685,0.055079389,0.063337915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,21,0.038005915,0.029863307,0.046318386,0.047509551,0.045221861,0.036863782,0.031952824,0.029186787,0.03184922,0.034204725,0.036638033,0.037179966,0.041451104,0.04551895,0.048039034,0.046610434,0.044424891,0.041233975,0.044052012,0.051842686,0.066464648,0.125567839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,22,0.05755832,0.030906636,0.037688505,0.037512094,0.040779196,0.038038768,0.035799246,0.032829218,0.034547742,0.036591671,0.037804969,0.035278749,0.03540948,0.035855543,0.03816659,0.041187253,0.045373898,0.045137033,0.04435543,0.042331241,0.04425991,0.096542262,0.076046221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,23,0.063298374,0.030791964,0.033094432,0.032072093,0.036484186,0.036467619,0.03510778,0.031780347,0.032796167,0.035214316,0.038116876,0.037201215,0.037087724,0.035182148,0.034598831,0.036388401,0.041799933,0.04506525,0.046501853,0.042799804,0.04012334,0.08592961,0.061090082,0.051007666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,24,0.055390865,0.026521929,0.027135605,0.025480483,0.031902652,0.03725756,0.038968265,0.033819143,0.030097382,0.026886769,0.026661273,0.027137332,0.031409655,0.033923682,0.035381898,0.036719542,0.041070458,0.04345575,0.045665309,0.043119837,0.040778302,0.063795485,0.05979364,0.047580015,0.090047136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,25,0.061442293,0.035858247,0.036603078,0.028605949,0.027390245,0.026795665,0.028641107,0.028492412,0.029859088,0.030261988,0.031201266,0.03034682,0.033064406,0.033957299,0.033082642,0.031435952,0.032246377,0.034390159,0.039877579,0.043185651,0.042923771,0.080870301,0.047101479,0.032129079,0.066927351,0.053309832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,26,0.051413503,0.033926453,0.038016431,0.030256946,0.026898405,0.02443685,0.025611872,0.026612474,0.029312741,0.030114397,0.030259334,0.02880845,0.031631015,0.03446123,0.035606038,0.034128916,0.032623366,0.031637285,0.034712899,0.039071664,0.043216985,0.086428449,0.048135351,0.031185232,0.06085562,0.042860556,0.037777539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,27,0.046675794,0.030905539,0.039483678,0.034874976,0.031281963,0.025840884,0.024356291,0.024116216,0.027441135,0.030118665,0.031153826,0.028640237,0.0293837,0.031188332,0.033581831,0.034600668,0.034430042,0.032061126,0.031953305,0.033531487,0.038054202,0.080624469,0.05154568,0.034164697,0.058242388,0.036572725,0.030567372,0.034608737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,28,0.036126569,0.024433969,0.037911408,0.038581617,0.035858672,0.027290726,0.02260535,0.020912653,0.025315611,0.031076575,0.034930963,0.031339303,0.027779417,0.024591345,0.024011612,0.025888773,0.030088834,0.03231103,0.034578301,0.035099242,0.038257673,0.075963557,0.050916363,0.030428261,0.043587074,0.033604626,0.026589612,0.032537714,0.06738317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,29,0.032145463,0.017981371,0.026199196,0.030246638,0.035376444,0.030985925,0.024400612,0.018734563,0.018965689,0.022407299,0.028680429,0.031861898,0.032639727,0.028360246,0.024374509,0.023111694,0.026238423,0.030056968,0.035439271,0.036918372,0.037947245,0.067084946,0.052218299,0.031227345,0.045738414,0.033998635,0.022450449,0.02479424,0.048910741,0.080504976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,30,0.032622389,0.016631467,0.020226639,0.021890841,0.028698573,0.030894514,0.027907923,0.020827558,0.017695211,0.017341612,0.020903574,0.025817467,0.032488447,0.032638106,0.028174724,0.023775488,0.023691576,0.025761051,0.031906698,0.036312249,0.038489927,0.062262241,0.05090243,0.030307246,0.050662074,0.035577036,0.022140125,0.021139236,0.037248064,0.063926682,0.071138807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,31,0.033698969,0.018106053,0.019363374,0.017639911,0.02161344,0.025934691,0.028755605,0.024967201,0.020823544,0.017259182,0.017209189,0.019558698,0.027101224,0.032917108,0.032848679,0.027941611,0.024645377,0.023351923,0.027123461,0.032473471,0.037666425,0.060020272,0.049778629,0.029245574,0.052847218,0.036843423,0.023720615,0.020990402,0.032645296,0.048278663,0.057190001,0.057440765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,32,0.033165935,0.019908911,0.021753019,0.017365545,0.017763713,0.019819664,0.024377026,0.026057221,0.025322556,0.020653762,0.017312212,0.015944054,0.020267401,0.027242983,0.033375368,0.033375457,0.029399967,0.024453521,0.02412896,0.027137719,0.03391216,0.057559222,0.050793812,0.02998255,0.050629564,0.036360696,0.02433647,0.022194283,0.033247106,0.040587135,0.042244878,0.045527026,0.053800102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,33,0.037067201,0.025356799,0.031124774,0.024746075,0.020705657,0.016728703,0.016342551,0.017067386,0.019904163,0.021299193,0.020545082,0.0175381,0.017165838,0.018366376,0.021304455,0.02480692,0.027732333,0.02818884,0.029161502,0.029972577,0.032540426,0.059619989,0.040197749,0.027349802,0.041018609,0.031813368,0.026275504,0.026790721,0.05164241,0.053874969,0.041740753,0.03431635,0.036178231,0.031516559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,34,0.034336347,0.022764428,0.030460982,0.027956055,0.02546739,0.019680688,0.017009448,0.015909951,0.018251197,0.020971116,0.022095988,0.019644491,0.018203015,0.017765936,0.019305216,0.02252138,0.026359998,0.027590381,0.028089557,0.027615432,0.029450623,0.057905208,0.039878268,0.029959604,0.040421076,0.027975067,0.022994358,0.024229832,0.049209811,0.056290571,0.045000978,0.03468797,0.033022817,0.025582027,0.021392826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,35,0.038973272,0.023112366,0.028805487,0.027935503,0.029020874,0.02402225,0.019829584,0.0160992,0.016567787,0.019161781,0.02259961,0.022441087,0.021577597,0.019433845,0.018439289,0.019527851,0.023257354,0.026441624,0.02895334,0.028256986,0.027422877,0.050154671,0.035782557,0.02889959,0.042168189,0.028814618,0.021768341,0.021416545,0.042085737,0.053319059,0.047280155,0.036300194,0.031582795,0.021459941,0.016967949,0.020120125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head 0,36,0.045365188,0.026603105,0.029324904,0.02678984,0.029679587,0.027601218,0.024475889,0.018761242,0.01695963,0.017724428,0.0209646,0.022461804,0.024202934,0.022603277,0.019884866,0.018380018,0.020038975,0.022915652,0.027197761,0.028806768,0.027598506,0.045295946,0.031439673,0.025753815,0.041977957,0.029190065,0.022427814,0.020395532,0.03597372,0.044812061,0.044294432,0.037529785,0.033081587,0.020247079,0.014407978,0.016417755,0.018414557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
